manys,manys,2,1
map,m,35,0.013550136
map,map,2548,0.986449864
map Specification Library,msl,1,1
map Value,mV,20,1
mapih,mapih,3,1
maplist,maplist,1,1
mappable,mappable,3,1
mappeable,mappeable,1,1
mapped,m,2,0.018018018
mapped,mapped,109,0.981981982
mapped Feature,mf,4,1
mapper,m,6,0.02764977
mapper,mapper,211,0.97235023
mapper Configurer,mC,1,1
mappers,mappers,5,1
mapping,m,3,0.005385996
mapping,mapping,554,0.994614004
mappingby,mappingby,1,1
mappings,mappings,57,1
mapred,mapred,3,1
maps,maps,74,0.961038961
maps,ms,3,0.038961039
march,march,8,1
margin,margin,30,1
margins,margins,3,1
maria,maria,58,1
mark,mark,141,1
markdown,markdown,79,1
marked,marked,22,1
marker,marker,52,1
markers,markers,20,1
market,m,1,0.022727273
market,market,43,0.977272727
marketing,marketing,15,0.882352941
marketing,mkt,2,0.117647059
markets,markets,55,1
marks,marks,9,1
markup,markup,32,1
marshal,marshal,12,1
marshall,marshall,9,1
marshalled,marshall,1,0.5
marshalled,marshalled,1,0.5
marshaller,marshall,22,0.536585366
marshaller,marshaller,18,0.43902439
marshaller,mashal,1,0.024390244
marshalling,marshall,2,0.166666667
marshalling,marshalling,10,0.833333333
marshals,marshals,1,1
marshmallow,marshmallow,2,1
mashal,mashal,1,1
mashaling,mashaling,1,1
mask,mask,111,1
maskable,maskable,2,1
masked,masked,8,1
masking,masking,5,1
masks,masks,2,1
mass,m,2,0.666666667
mass,mass,1,0.333333333
massage,massage,4,1
master,master,166,1
master Boot Record,mBR,7,1
masters,masters,1,0.2
masters,ms,4,0.8
mastership,mastership,1,1
mat,mat,21,1
matcer,matcer,1,1
match,m,1,0.001213592
match,match,823,0.998786408
matche,matche,21,1
matched,matched,54,1
matcher,matche,4,0.025477707
matcher,matcher,153,0.974522293
matchers,matcer,1,0.026315789
matchers,matchers,37,0.973684211
matches,m,3,0.007594937
matches,matches,392,0.992405063
matcheswhen,matcheswhen,1,1
matching,m,5,0.012468828
matching,matching,396,0.987531172
mate,mate,1,1
material,material,211,1
materialization,materialization,55,1
materialize,materialize,1,1
materialized,materialized,8,1
materialized Query Table,mQT,1,1
materialized View,mv,3,1
materials,materials,32,1
math,math,41,0.672131148
math,mth,20,0.327868852
mathematical,mathematical,6,1
matricesf,matricesf,1,1
matrix,m,25,0.098814229
matrix,matrix,228,0.901185771
matrix Manipulation Extensions,mmx,2,1
matrix multiplication,mM,1,1
matrixf,matrixf,10,1
matroska,matroska,1,1
matter,matter,4,1
maturity,maturity,4,1
maven,maven,52,0.945454545
maven,mvn,3,0.054545455
max,m,25,0.01510574
max,max,1630,0.98489426
max Value,mV,1,1
maxes,maxes,1,1
maximised,maximised,1,1
maximum,max,508,0.954887218
maximum,maximum,23,0.043233083
maximum,maxium,1,0.001879699
maximum Cardinality Bipartite Matching,mcbm,1,1
maximum Transfer Transmission Unit,mtu,32,0.820512821
maximum Transfer Transmission Unit,mTU,7,0.179487179
maximum transmission unit,mtu,2,1
maxium,maxium,1,1
maxmin,maxmin,1,1
maxs,ms,2,1
maxwell,maxwell,1,1
may,m,2,0.05
may,may,38,0.95
maybe,maybe,69,1
mb,mb,182,1
mbean,mbean,1,1
mbeans,mbeans,1,1
mbit,mbit,6,1
mbr,mbr,13,1
mbw,mbw,6,1
mc,mc,62,1
mcast,mcast,1,1
mce,mce,2,1
mcf,mcf,1,1
mcl,mcl,4,1
mcmp,mcmp,2,1
mcol,mcol,2,1
mcp,mcp,3,1
mcs,mcs,6,1
mcv,mcv,8,1
md,md,426,1
mdat,mdat,2,1
mdb,mdb,12,1
mdc,mdc,12,1
mdcv,mdcv,2,1
mdpi,mdpi,2,1
mdq,mdq,1,1
mds,mds,4,1
mdx,mdx,2,1
me,me,33,1
mean,mean,22,1
mean Squared Error,mSE,1,1
mean Variance,mv,4,1
meaningless,m,1,1
means,means,64,1
measure,measure,92,1
measured,measured,6,1
measurement,measurement,10,1
measurements,measurements,6,1
measures,measures,13,1
measuring,measuring,2,1
meat,meat,1,1
mebibytes,mebibytes,13,1
mech,mech,8,1
mechanism,mech,4,0.307692308
mechanism,mechanism,9,0.692307692
med,med,1,1
media,m,1,0.004048583
media,media,246,0.995951417
median,median,8,1
medias,ms,15,1
mediated,mediated,1,1
medium,medium,24,1
medium Scale Integration,mSI,1,0.111111111
medium Scale Integration,msi,8,0.888888889
meet,meet,1,0.083333333
meet,mt,11,0.916666667
meets,meets,2,1
meetup,meetup,2,1
mega,mega,1,1
megabyte,mb,51,0.369565217
megabyte,mB,87,0.630434783
megabytes,megabytes,3,1
megaphone,megaphone,1,1
meh,meh,1,1
meid,meid,1,1
meizu,meizu,4,1
mem,m,2,0.005830904
mem,mem,341,0.994169096
memalign,memalign,1,1
member,mbr,2,0.00591716
member,member,336,0.99408284
members,members,75,1
membership,membership,16,0.941176471
membership,mshp,1,0.058823529
memcache,memcache,9,1
memcached,memcached,2,1
memcpy,memcpy,1,1
memento,memento,1,1
memoise,memoise,1,1
memory,m,10,0.011061947
memory,mem,122,0.134955752
memory,memory,772,0.853982301
memory buffer,mB,2,1
memory Configuration,mc,1,1
mems,mems,12,1
memset,memset,2,1
memtable,memtable,4,1
mention,mention,9,1
mentioned,mentioned,1,1
mentions,mentions,2,1
menu,menu,130,1
mercado,mercado,3,1
merchant,merchant,5,1
merge,merg,2,0.006006006
merge,merge,331,0.993993994
mergeable,mergeable,3,1
merged,merged,92,1
merger,merger,9,1
merges,merges,4,1
merging,merging,34,1
meridian,meridian,3,1
meridian Lossless Packing,mLP,2,0.5
meridian Lossless Packing,mlp,2,0.5
merkle,merkle,17,1
mesg,mesg,2,1
mesh,mesh,8,1
mesos,mesos,3,1
mess,mess,2,1
message,m,15,0.007436787
message,message,1264,0.626673277
message,ms,4,0.001983143
message,mSG,4,0.001983143
message,msg,730,0.361923649
message Context,mc,1,0.5
message Context,mC,1,0.5
message digest,md,2,0.5
message digest,mD,2,0.5
message digests,md,1,1
message Driven Bean,mdb,6,0.428571429
message Driven Bean,mDB,8,0.571428571
message Integrity Check,mic,11,0.916666667
message Integrity Check,mIC,1,0.083333333
message of the day,motd,2,1
message Of The Day,motd,5,1
message Passing Interface,mPI,1,1
message since,ms,1,1
message Transformation Optimization Mechanism,mTOM,1,1
message Type,mT,19,1
messages,messages,143,0.817142857
messages,messges,4,0.022857143
messages,msg,2,0.011428571
messages,msgs,26,0.148571429
messaging,messaging,10,1
messenger,messenger,2,1
messges,messges,4,1
met,met,168,1
meta,m,6,0.014354067
meta,meta,412,0.985645933
metacafe,metacafe,1,1
metada,metada,5,1
metadata,m,6,0.006315789
metadata,md,326,0.343157895
metadata,mD,189,0.198947368
metadata,mdat,1,0.001052632
metadata,mds,1,0.001052632
metadata,metada,2,0.002105263
metadata,metadata,423,0.445263158
metadata,metdata,2,0.002105263
metadata Change Event,mCE,2,1
metadata Change Proposal,mCP,2,1
metadatas,ms,4,1
metal,metal,5,1
metamodel,metamodel,2,1
metaphone,m,1,0.333333333
metaphone,metaphone,2,0.666666667
metas,metas,1,1
metaspace,metaspace,2,1
metastore,metastore,1,1
metdata,metdata,2,1
meteo,meteo,1,1
meter,m,8,0.266666667
meter,meter,22,0.733333333
meter per seconds,mps,2,1
metered,metered,4,1
metering,metering,3,1
meters,m,12,0.52173913
meters,meters,9,0.391304348
meters,ms,2,0.086956522
meth,meth,11,1
methds,methds,1,1
method,m,60,0.019373587
method,method,3033,0.97933484
method,metod,1,3.23E-04
method,mh,3,9.69E-04
method does,md,3,1
method handle,mH,1,1
method Handle,mH,167,0.994047619
method Handle,mh,1,0.005952381
method sets,ms,1,1
methods,m,8,0.02173913
methods,methds,1,0.002717391
methods,methods,351,0.953804348
methods,mh,1,0.002717391
methods,ms,7,0.019021739
methodtype,methodtype,1,1
methodwith,methodwith,3,1
meths,meths,1,1
metod,metod,2,1
metric,m,5,0.020746888
metric,metric,236,0.979253112
mETRIC COUNT,mC,1,1
metrics,m,7,0.024822695
metrics,metrics,273,0.968085106
metrics,ms,2,0.007092199
metricscache,metricscache,1,1
metropolitan Area Ethernet,mae,2,0.285714286
metropolitan Area Ethernet,mAE,5,0.714285714
mf,mf,6,1
mfcc,mfcc,2,1
mfra,mfra,2,1
mga,mga,2,1
mgf,mgf,63,1
mgmt,mgmt,21,1
mgr,mgr,81,1
mh,mh,351,1
mha,mha,1,1
mhm,mhm,1,1
mi,mi,20,1
mib,mib,13,1
mic,mic,15,1
micro,micro,8,1
micro Electro Mechanical System,mems,12,1
micrometer,micrometer,1,1
micronaut,micronaut,6,1
microprofile,microprofile,6,1
micros,m,2,0.03125
micros,micros,62,0.96875
microservices,microservices,1,1
microsoft,microsoft,14,1
microsoft Compatibility Labs,mcl,1,0.333333333
microsoft Compatibility Labs,mCL,2,0.666666667
microsoft Connector Framework,mcf,1,1
microsoft Corporation,ms,673,0.916893733
microsoft Corporation,mS,61,0.083106267
microsoft IBM Intel,mii,2,1
microsoft System Diagnostics,mSD,2,1
mid,mid,10,1
middle,m,1,0.005181347
middle,middle,192,0.994818653
middleware,middleware,2,1
midnight,midnight,17,1
might,might,1,1
might be,mb,1,1
migrate,migrate,41,1
migrated,migrated,2,1
migrating,migrating,2,1
migration,migration,139,1
migrations,migrations,6,0.857142857
migrations,ms,1,0.142857143
migrator,migrator,2,1
mii,mii,2,1
miili,miili,1,1
mil,mil,2,1
mile,mile,4,1
mileage,mileage,1,1
miles per hour,mph,1,1
milestone,milestone,5,1
milestones,milestones,5,1
mili,mili,1,1
milis,milis,1,1
milisecond,milisecond,1,1
miliseconds,miliseconds,5,1
military,military,3,1
mill,mill,3,1
milli,milli,262,1
millies,millies,2,1
millio,millio,1,1
million,million,1,1
million Instructions Per Second,mips,1,0.5
million Instructions Per Second,mIPS,1,0.5
millis,millis,2899,1
millisecond,milli,198,0.828451883
millisecond,millis,20,0.083682008
millisecond,millisecond,19,0.079497908
millisecond,msec,2,0.008368201
milliseconds,mcs,1,4.07E-04
milliseconds,miliseconds,2,8.14E-04
milliseconds,milli,20,0.008136697
milliseconds,millis,2344,0.95362083
milliseconds,milliseconds,86,0.034987795
milliseconds,msecs,5,0.002034174
milliseconds since,ms,4,1
millisencond,millisencond,1,1
mills,mills,12,1
mils,mils,1,1
mime,mime,67,1
mimer,mimer,4,1
mimic,mimic,1,1
mimo,mimo,4,1
min,min,3280,1
mine,mine,1,1
minecart,minecart,1,1
miner,miner,1,1
mingw,mingw,3,1
mini,mini,8,1
minig,minig,1,1
minim,minim,1,1
minimal,min,3,0.111111111
minimal,minimal,24,0.888888889
minimap,minimap,2,1
minimization,min,1,1
minimize,minimize,8,1
minimized,minimized,3,1
minimizer,min,1,1
minimum,min,3821,0.98631905
minimum,mIN,5,0.001290656
minimum,minimum,48,0.012390294
mininal,mininal,2,1
mining,minig,1,0.047619048
mining,mining,20,0.952380952
minion,minion,7,1
minions,minions,2,0.666666667
minions,ms,1,0.333333333
minor,minor,27,1
mins,mins,7,1
minus,m,1,0.005405405
minus,min,1,0.005405405
minus,minus,183,0.989189189
minute,min,1,0.016666667
minute,minute,59,0.983333333
minutely,minutely,2,1
minutes,m,2,0.018348624
minutes,mins,7,0.064220183
minutes,minutes,69,0.633027523
minutes,mM,20,0.183486239
minutes,mm,11,0.100917431
minutes seconds,ms,1,1
mipmap,mipmap,20,1
mipmaps,mipmaps,2,1
mips,mips,3,1
mirror,mirror,35,1
mirrors,mirrors,1,1
mis,mis,19,1
misc,misc,52,1
miscellaneous,misc,46,1
mischief,mischief,1,1
misclassified,misclassified,1,1
misconfigured,misconfigured,6,1
misfire,misfire,2,1
misfired,misfired,5,1
misfit,misfit,1,1
mising,mising,10,1
mismatch,mismatch,47,1
mismatched,mismatched,30,1
mismatches,mismatches,3,1
mismatching,mismatching,1,1
misplaced,misplaced,12,1
miss,miss,18,1
missed,missed,1,1
misses,misses,11,1
missing,m,4,0.005865103
missing,mising,3,0.004398827
missing,missing,675,0.98973607
missingtype,missingtype,1,1
misspelled,misspelled,3,1
mist,mist,3,1
misty,misty,1,1
misuse,misuse,2,1
miter,miter,2,1
mix,mix,62,1
mixed,m,1,0.012820513
mixed,mixed,77,0.987179487
mixin,mixin,18,1
mixing,mixing,11,1
mixture,mixture,8,1
mixtures,mixtures,4,1
mjpg,mjpg,1,1
mk,mk,31,1
mkdir,mkdir,29,1
mkdirs,mkdirs,3,1
mkldnn,mkldnn,1,1
mkt,mkt,2,1
mktemp,mktemp,1,1
mkv,mkv,3,1
ml,ml,61,1
mle,mle,4,1
mlp,mlp,5,1
mm,mm,38,1
mmap,mmap,2,1
mmcme,mmcme,1,1
mms,mms,41,1
mmsc,mmsc,2,1
mmx,mmx,4,1
mn,mn,1,1
mnc,mnc,1,1
mnemonic,mnemonic,3,1
mnemonics,mnemonics,1,0.5
mnemonics,mnems,1,0.5
mnems,mnems,1,1
mntr,mntr,1,1
mob,mob,8,1
mobile,mobile,10,1
mochad,mochad,1,1
mock,mock,430,1
mockable,mockable,2,1
mocked,mocked,23,1
mocking,mocking,25,1
mockito,mockito,15,1
mockrouter,mockrouter,1,1
mocks,mocks,35,0.945945946
mocks,ms,2,0.054054054
mockup,mockup,1,1
moco,moco,2,1
mod,mod,49,1
modal,m,1,0.142857143
modal,modal,6,0.857142857
modals,modals,1,1
modbus,modbus,4,1
mode,m,5,0.00739645
mode,mode,671,0.99260355
model,m,88,0.128843338
model,model,595,0.871156662
models,models,26,0.928571429
models,ms,2,0.071428571
moderator,moderator,8,1
modern,modern,2,1
modes,modes,9,0.9
modes,ms,1,0.1
modfication,modfication,1,1
modfile,modfile,3,1
modifcation,modifcation,2,1
modifer,modifer,1,1
modifiable,modifiable,12,1
modification,modification,44,1
modifications,modfication,1,0.142857143
modifications,modifcation,3,0.428571429
modifications,modifications,3,0.428571429
modified,modified,176,1
modifier,m,1,0.005780347
modifier,modifer,1,0.005780347
modifier,modifier,171,0.988439306
modifiers,m,1,0.071428571
modifiers,modifiers,13,0.928571429
modifies,modifies,6,1
modify,m,1,0.004484305
modify,modify,222,0.995515695
modifying,modifying,29,1
modpack,modpack,1,1
mods,m,1,1
modular,modular,1,1
module,m,6,0.010507881
module,module,565,0.989492119
modules,modules,216,0.990825688
modules,ms,2,0.009174312
modulo,modulo,2,1
modulus,modulus,4,1
moe,moe,3,1
moints,moints,1,1
moisture,m,1,0.333333333
moisture,moisture,2,0.666666667
mojo,mojo,8,1
moment,moment,1,1
moments,m,36,1
mon,mon,7,1
monday,monday,4,1
monde,monde,1,1
monero,monero,2,1
monet,monet,22,1
monetary,m,1,1
money,money,11,1
mongo,mongo,50,1
mongocryptd,mongocryptd,1,1
moniker,moniker,2,1
monitor,m,8,0.062992126
monitor,mon,4,0.031496063
monitor,monitor,115,0.905511811
monitored,m,1,0.5
monitored,monitored,1,0.5
monitoring,m,9,0.2
monitoring,monitoring,36,0.8
monitorings,ms,1,1
monitors,monitors,7,0.636363636
monitors,ms,4,0.363636364
monkey,monkey,4,1
monkeys,monkeys,1,1
mono,mono,8,1
monochrome,monochrome,2,1
monochrome Graphics Adapter,mGA,2,1
monotonic,monotonic,8,1
month,month,95,1
monthly,monthly,2,1
months,months,31,1
moo,moo,5,1
moon,m,2,0.4
moon,moon,3,0.6
mor,mor,1,1
more,m,5,0.037593985
more,more,128,0.962406015
morning,morning,1,1
morph,morph,8,1
mosaic,mosaic,8,1
moscow,moscow,1,1
moscow Time Daylight,mtd,1,1
moscow Time Standard,mts,3,1
most,most,59,1
most Significant Bit,mSB,2,0.095238095
most Significant Bit,msb,19,0.904761905
most significant bit,msb,1,1
mostly,mostly,3,1
motan,motan,5,1
motd,motd,7,1
mother,mother,3,1
motion,m,1,0.111111111
motion,motion,8,0.888888889
moto,moto,2,1
motor,motor,31,1
motorola,motorola,2,1
mount,mount,71,1
mountain,mountan,4,1
mountain Standard Time,mst,11,0.6875
mountain Standard Time,mST,5,0.3125
mountan,mountan,4,1
mounted,mounted,3,1
mounting,mounting,1,1
mounts,mounts,6,1
mouse,m,3,0.083333333
mouse,mouse,33,0.916666667
movavg,movavg,2,1
move,move,135,1
moved,moved,8,1
movement,movement,26,1
moves,moves,3,1
movie,movie,4,1
movie Fragment Random Access,mfra,2,1
movies,movies,1,1
moving,m,3,0.333333333
moving,moving,6,0.666666667
moxy,moxy,6,1
mp,mp,127,1
mpe,mpe,1,1
mpeg,mpeg,4,1
mph,mph,1,1
mpi,mpi,1,1
mpmc,mpmc,6,1
mps,mps,3,1
mpsc,mpsc,13,1
mq,mq,12,1
mqt,mqt,1,1
mqtt,mqtt,48,1
mqttitude,mqttitude,1,1
mr,m,1,0.111111111
mr,mr,8,0.888888889
mrenclave,mrenclave,2,1
mro,mro,2,1
mru,mru,2,1
ms,ms,1008,1
msb,msb,31,1
mscapi,mscapi,1,1
msd,msd,2,1
mse,mse,1,1
msec,msec,3,1
msecs,msecs,6,1
msg,msg,790,1
msgs,msgs,26,1
mshp,mshp,1,1
msi,msi,12,1
msl,msl,1,1
msrp,msrp,6,1
mssql,mssql,9,1
mst,mst,15,1
msync,msync,1,1
mt,mt,39,1
mta,mta,2,1
mth,mth,8,1
mtls,mtls,5,1
mto,mto,8,1
mtom,mtom,1,1
mts,mts,3,1
mtu,mtu,38,1
muc,muc,6,1
mug,mug,1,1
mul,mul,121,1
muladd,muladd,3,1
muliplier,muliplier,1,1
mult,mult,120,1
multi,multi,1013,1
multi Dimensional Expressions,mdx,1,1
multi Line Editor,mle,2,0.666666667
multi Line Editor,mLE,1,0.333333333
multi Region Operation,mRO,2,1
multibyte,multibyte,2,1
multicast,multi,3,0.069767442
multicast,multicast,40,0.930232558
multidimensional,multi,7,1
multiget,multiget,1,1
multilayer,multi,1,1
multiletter,multiletter,1,1
multilevel,multi,3,1
multiline,multi,32,0.8
multiline,multiline,7,0.175
multiline,mutli,1,0.025
multimap,multimap,28,1
multimedia,multimedia,2,1
multimedia Information Sources,mis,16,1
multimedia Messaging Service,mms,45,1
multimedia Terminal Adapter,mta,2,1
multimedia Video Processor,mvp,10,0.909090909
multimedia Video Processor,mVP,1,0.090909091
multimedia Viewer Compiler,mVC,3,0.026785714
multimedia Viewer Compiler,mvc,109,0.973214286
multiname,multiname,5,1
multipart,multi,117,0.570731707
multipart,multipart,88,0.429268293
multiple,m,5,0.004849661
multiple,mult,106,0.102812803
multiple,multi,214,0.20756547
multiple,multiple,706,0.684772066
multiple Get,mget,31,1
multiple Input Multiple Output,mIMO,2,1
multiple Processors,mp,78,0.78
multiple Processors,mP,22,0.22
multiple Programming Executive,mpe,4,1
multiplep,multiplep,2,1
multiples,multi,1,0.333333333
multiples,multiples,2,0.666666667
multiplex,multiplex,2,1
multiplexed,multiplexed,1,1
multiplexer,multiplexer,1,1
multiplexing,multiplexing,2,1
multiplication,mul,1,0.083333333
multiplication,mult,2,0.166666667
multiplication,multiplication,9,0.75
multiplicative,multiplicative,2,1
multiplied,mul,2,1
multiplier,muliplier,1,0.1
multiplier,multiplier,9,0.9
multiplies,mul,19,0.422222222
multiplies,mult,26,0.577777778
multiply,mul,170,0.578231293
multiply,mult,13,0.044217687
multiply,multi,2,0.006802721
multiply,multiply,109,0.370748299
multiplying,mul,2,1
multipoint,multi,22,1
multiprocessor Specification,mps,3,1
multiprogramming with a Variable number of Tasks,mvt,3,1
multiprotocol Switched Services,mss,1,1
multisample,multisample,29,1
multiselect,multiselect,1,1
multiset,multiset,11,1
multisocket,multisocket,1,1
multithread,multithread,4,1
multithreaded,multithreaded,1,1
multivalued,multi,14,0.666666667
multivalued,multivalued,7,0.333333333
multivariant,multivariant,6,1
multiverse,multiverse,1,1
multiwavelength Optical Networking,monet,11,1
multiway,multiway,12,1
munge,munge,3,1
murmur,m,1,0.166666667
murmur,murmur,5,0.833333333
music,music,3,1
must,must,117,1
mustache,mustache,1,1
muststart,muststart,2,1
mutability,mutability,2,1
mutable,mutable,96,1
mutable Call Site,mCS,2,1
mutables,ms,1,1
mutate,mutate,14,1
mutated,mutated,10,1
mutates,mutates,2,1
mutating,mutating,2,1
mutation,mutation,14,1
mutations,mutations,7,1
mutator,mutator,1,1
mutators,ms,3,1
mute,mute,12,1
muti,muti,1,1
mutiny,mutiny,4,1
mutli,mutli,2,1
mutual,mutual,24,1
mutually,mutually,2,1
muuuu,muuuu,1,1
muxer,muxer,4,1
mv,mv,64,1
mvc,mvc,122,1
mvimg,mvimg,5,1
mvn,mvn,5,1
mvp,mvp,11,1
mvt,mvt,5,1
mwithout,mwithout,2,1
mx,m,10,0.161290323
mx,mx,52,0.838709677
mxs,ms,5,1
my,m,15,0.019379845
my,my,759,0.980620155
myanmar,myanmar,1,1
mybatis,mybatis,2,1
mycat,mycat,2,1
mys,ms,4,1
mysql,mysql,20,1
n,n,1828,1
na,na,544,1
nack,nack,2,1
nacos,nacos,77,1
naive,naive,2,1
nak,nak,3,1
nal,nal,21,1
nam,nam,3,1
name,n,1,2.33E-04
name,na,15,0.003501401
name,nA,3,7.00E-04
name,nam,1,2.33E-04
name,name,4255,0.993230626
name,nm,8,0.001867414
name,nmes,1,2.33E-04
name and type,nat,2,1
name character,nC,3,1
nameand,nameand,2,1
named,named,523,1
named Entity,nE,1,1
named Entity Recognition,nER,1,1
namenodes,namenodes,2,1
namepsace,namepsace,2,1
names,na,1,0.002762431
names,names,361,0.997237569
namespace,namespace,409,1
namespaced,namespaced,11,1
namespaces,namespaces,42,1
namesrv,namesrv,13,1
nameto,nameto,1,1
naming,naming,55,1
nan,n,3,0.071428571
nan,na,28,0.666666667
nan,nan,11,0.261904762
nan And,na,1,1
nano,nano,327,1
nanolets,nanolets,1,1
nanos,nanos,736,1
nanosecond,nano,1,0.5
nanosecond,nanos,1,0.5
nanoseconds,nano,8,0.012820513
nanoseconds,nanos,610,0.977564103
nanoseconds,nanoseconds,5,0.008012821
nanoseconds,nsec,1,0.001602564
nanoseconds should,ns,2,1
narrow,narrow,1,1
narrow Band,nb,3,1
narrowed,narrowed,4,1
nasa,nasa,4,1
nasdaq,nasdaq,1,1
nash,nash,1,1
nashorn,nashorn,1,1
nat,nat,9,1
national Aeronautics and Space Administration,nASA,3,0.75
national Aeronautics and Space Administration,nasa,1,0.25
national Association of Securities Dealers Automatic Quotation,nasdaq,1,1
national Education Supercomputer,nes,1,1
national Institute for Standards and Technology,nist,9,1
native,n,14,0.021148036
native,na,1,0.001510574
native,native,647,0.97734139
native Input Output,nIO,43,0.25748503
native Input Output,nio,124,0.74251497
natively,natively,2,1
natives,natives,12,1
nats,nats,1,1
natural,n,1,0.0125
natural,natural,79,0.9875
natural Language Processing,nlp,2,0.181818182
natural Language Processing,nLP,9,0.818181818
nav,nav,122,1
naver,naver,1,1
navexposed,navexposed,1,1
navhidden,navhidden,1,1
navi,navi,9,1
naviable,naviable,1,1
navigable,naviable,1,0.142857143
navigable,navigable,6,0.857142857
navigate,navigate,26,1
navigated,navigated,1,1
navigation,nav,108,0.662576687
navigation,navi,9,0.055214724
navigation,navigation,46,0.282208589
navigations,navs,1,1
navigator,navigator,5,1
navitve,navitve,1,1
navs,navs,1,1
nb,nb,17,1
nbformat,nbformat,1,1
nbr,nbr,10,1
nbt,nbt,2,1
nc,nc,42,1
nchar,nchar,1,1
ncloc,ncloc,2,1
nclx,nclx,2,1
ncp,ncp,2,1
ncpu,ncpu,2,1
nd,nd,15,1
ndef,ndef,2,1
nds,nds,1,1
ndx,ndx,3,1
ne,ne,53,1
near,near,154,1
nearby,nearby,1,1
nearest,n,4,0.076923077
nearest,nearest,48,0.923076923
nearly,nearly,1,1
necessary,n,1,0.037037037
necessary,necessary,26,0.962962963
need,n,3,0.039473684
need,need,73,0.960526316
needed,needed,45,1
needing,needing,5,1
needs,needs,19,1
neg,neg,309,1
negatable,negatable,1,1
negate,na,1,0.111111111
negate,negate,8,0.888888889
negated,na,3,0.230769231
negated,negated,10,0.769230769
negation,neg,4,0.571428571
negation,negation,3,0.428571429
negative,na,22,0.039497307
negative,nE,1,0.001795332
negative,neg,136,0.244165171
negative,negative,397,0.712746858
negative,negs,1,0.001795332
negative Positive Negative,npn,6,0.857142857
negative Positive Negative,nPN,1,0.142857143
negatives,negatives,1,1
negator,negator,1,1
negeval,negeval,6,1
negevalsub,negevalsub,6,1
nego,nego,4,1
negotiated,negotiated,7,1
negotiation,negotiation,7,1
negotiator,negotiator,5,1
negotination,negotination,2,1
negs,negs,1,1
negtive,negtive,5,1
neigbor,neigbor,2,1
neighbor,n,2,0.074074074
neighbor,neigbor,1,0.037037037
neighbor,neighbor,24,0.888888889
neighbors,neighbors,6,1
neighbours,neighbours,1,1
neither,neither,3,1
neo,neo,11,1
neoview,neoview,1,1
neq,neq,2,1
ner,ner,8,1
nes,nes,1,1
nesi,nesi,2,1
nessie,nessie,1,1
nest,nest,36,1
nestable,na,1,0.2
nestable,nestable,4,0.8
nested,n,1,0.002808989
nested,nested,355,0.997191011
nesting,nesting,3,1
net,n,6,0.06
net,net,94,0.94
netezza,netezza,2,1
netscape,netscape,3,1
netsend,netsend,1,1
netstat,netstat,1,1
netty,netty,45,1
nettys,nettys,2,1
netWare Directory Service,nDS,1,1
network,network,254,1
network Address Transformation Translation,nat,8,1
network Control Panel Processor Program Protocol,nCP,1,1
network File System,nfs,21,0.724137931
network File System,nFS,8,0.275862069
network Information Retrieval,nIR,1,1
network Management System,nMS,18,0.9
network Management System,nms,2,0.1
network Node,nn,2,0.060606061
network Node,nN,31,0.939393939
network Operating System,nos,1,1
network Service Provider,nSP,1,0.5
network Service Provider,nsp,1,0.5
network Supervisor,nS,56,0.201438849
network Supervisor,ns,222,0.798561151
network Time Protocol,nTP,6,0.75
network Time Protocol,ntp,2,0.25
network Topology Strategy,nTS,1,1
networking,networking,1,1
networks,networks,9,1
neutralize,neutralize,1,1
never,never,23,1
nevertheless,nevertheless,1,1
new,n,8,0.002828854
new,ne,7,0.002475248
new,new,2813,0.994695898
new Array,na,2,1
new Builder,nb,5,1
new Exit,ne,5,1
new Interactive Display,nid,8,0.727272727
new Interactive Display,nID,3,0.272727273
new Line,nl,65,0.984848485
new Line,nL,1,0.015151515
new Technology File System,nTFS,3,1
newarray,newarray,2,1
newer,newer,14,1
newkvs,newkvs,1,1
newline,newline,29,1
newlines,newlines,11,1
newly,newly,3,1
newmultiarray,newmultiarray,2,1
news,news,14,1
nex,nex,1,1
next,n,2,0.001919386
next,next,1040,0.998080614
next After,na,11,1
next protocol negotiation,npn,1,1
nexted,nexted,1,1
nexus,nexus,1,1
nf,nf,1,1
nfc,nfc,2,1
nfe,nfe,6,1
nfo,nfo,1,1
nfs,nfs,31,1
ng,ng,30,1
ngative,ngative,3,1
nginx,nginx,2,1
ngrams,ngrams,1,1
ni,ni,4,1
nibble,nibble,6,1
nibe,nibe,1,1
nic,nic,3,1
nice,nice,2,1
nick,nick,4,1
nickname,nickname,2,1
nid,nid,18,1
night,night,15,1
nightly,nightly,1,1
nightmare,nightmare,1,1
nikobus,nikobus,1,1
nil,nil,9,1
nilable,nilable,2,1
nillable,nillable,1,1
nimbus,nimbus,18,1
nin,nin,1,1
nine,nine,9,1
ninety,ninety,1,1
ning,ning,6,1
nio,nio,165,1
nir,nir,1,1
nist,nist,25,1
nit,nit,1,1
niws,niws,9,1
nl,nl,56,1
nll,nll,9,1
nlp,nlp,12,1
nls,nls,2,1
nm,nm,8,1
nmes,nmes,1,1
nmi,nmi,1,1
nmo,nmo,6,1
nmr,nmr,3,1
nms,nms,20,1
nmtoken,nmtoken,1,1
nn,nn,41,1
nnapi,nnapi,1,1
no,n,2,5.99E-04
no,no,3339,0.999401377
no Good,ng,23,0.851851852
no Good,nG,4,0.148148148
no Operation,nop,69,0.971830986
no Operation,nOP,2,0.028169014
